Date,Open,High,Low,Close,Adj Close,Volume
2015-10-07,58.080002,58.570000,57.279999,57.820000,51.717876,7826400
2015-10-08,57.639999,58.250000,57.310001,58.240002,52.093559,5913400
2015-10-09,58.259998,58.439999,57.799999,58.189999,52.048824,7764500
2015-10-12,58.150002,58.680000,58.040001,58.680000,52.487114,4963300
2015-10-13,58.169998,59.130001,58.150002,58.689999,52.496063,6678400
2015-10-14,58.509998,58.869999,57.970001,58.029999,51.905712,7002800
2015-10-15,58.400002,59.230000,57.970001,59.189999,52.943298,4713600
2015-10-16,59.529999,60.020000,59.400002,60.000000,53.667809,5468300
2015-10-19,59.900002,60.070000,59.610001,60.000000,53.667809,7767900
2015-10-20,60.189999,60.490002,59.910000,60.270000,53.909325,5194100
2015-10-21,60.480000,60.959999,60.160000,60.230000,53.873535,5210100
2015-10-22,60.529999,61.169998,60.509998,60.750000,54.338661,7528900
2015-10-23,61.200001,61.400002,60.849998,61.279999,54.812725,6666500
2015-10-26,61.279999,61.369999,60.939999,61.160000,54.705379,3203700
2015-10-27,60.680000,60.990002,60.410000,60.919998,54.490719,5744700
2015-10-28,62.959999,63.930000,62.279999,63.889999,57.147274,21707700
2015-10-29,63.860001,64.000000,63.029999,63.490002,56.789482,6965700
2015-10-30,63.490002,63.700001,63.060001,63.060001,56.404865,9077500
2015-11-02,63.439999,64.199997,63.180000,63.740002,57.013100,10960400
2015-11-03,61.160000,61.490002,60.500000,60.959999,54.526505,31974000
2015-11-04,60.660000,61.000000,59.650002,60.799999,54.383377,22499400
2015-11-05,60.680000,62.119999,60.619999,62.000000,55.456738,10943700
2015-11-06,63.320000,63.389999,61.810001,61.930000,55.394131,10570300
2015-11-09,61.849998,61.900002,60.959999,61.209999,54.750114,8069700
2015-11-10,61.040001,61.430000,60.900002,61.349998,54.875340,4889400
2015-11-11,61.549999,61.599998,60.650002,60.669998,54.267097,7060300
2015-11-12,60.490002,60.560001,59.369999,59.380001,53.113247,8065000
2015-11-13,59.279999,60.020000,59.040001,59.310001,53.050625,7948600
2015-11-16,59.150002,60.669998,59.049999,60.660000,54.258156,8283500
2015-11-17,60.950001,61.410000,60.849998,61.000000,54.562271,9765700
2015-11-18,61.200001,62.099998,61.009998,61.959999,55.420948,7439800
2015-11-19,61.950001,62.209999,61.799999,61.980000,55.438843,5991300
2015-11-20,62.240002,62.549999,62.060001,62.209999,55.644566,7346000
2015-11-23,62.400002,63.419998,62.310001,62.759998,56.136528,9325700
2015-11-24,62.040001,63.380001,62.009998,63.119999,56.458534,10487100
2015-11-25,63.310001,63.400002,62.869999,63.150002,56.485371,6068700
2015-11-27,63.000000,63.820000,62.910000,63.680000,56.959431,3941200
2015-11-30,63.619999,63.950001,63.439999,63.580002,56.869984,9431400
2015-12-01,63.889999,64.230003,63.619999,64.120003,57.353001,8033400
2015-12-02,63.930000,64.309998,63.400002,63.500000,56.798431,7469200
2015-12-03,63.450001,63.500000,62.150002,62.360001,56.025787,8101800
2015-12-04,62.650002,64.209999,62.599998,63.990002,57.490219,7589600
2015-12-07,63.799999,63.980000,62.700001,62.799999,56.421082,9302000
2015-12-08,62.419998,62.939999,62.040001,62.750000,56.376175,5507900
2015-12-09,62.310001,63.270000,61.779999,62.180000,55.864071,7548400
2015-12-10,62.070000,62.250000,60.900002,60.980000,54.785954,14235400
2015-12-11,59.970001,60.419998,59.180000,59.459999,53.420345,15175800
2015-12-14,59.720001,59.740002,57.939999,58.419998,52.485989,14957100
2015-12-15,59.669998,60.470001,59.180000,59.939999,53.851597,11887600
2015-12-16,60.470001,61.090000,59.470001,60.930000,54.741043,11524700
2015-12-17,61.160000,61.450001,60.110001,60.130001,54.022297,8258600
2015-12-18,59.910000,59.970001,58.810001,59.599998,53.546127,27107600
2015-12-21,59.950001,60.400002,59.599998,59.970001,53.878551,7421900
2015-12-22,60.310001,60.970001,59.919998,60.730000,54.561352,7288200
2015-12-23,60.939999,61.509998,60.750000,61.410000,55.172283,6075700
2015-12-24,61.450001,62.090000,61.410000,61.700001,55.432823,2560500
2015-12-28,61.270000,61.700001,61.009998,61.599998,55.342983,3574500
2015-12-29,62.070000,62.740002,61.980000,62.540001,56.187500,4246300
2015-12-30,62.500000,63.029999,62.250000,62.509998,56.160545,4753700
2015-12-31,62.299999,62.740002,61.959999,61.970001,55.675392,4909600
2016-01-04,60.660000,61.070000,59.820000,60.430000,54.291817,10538700
2016-01-05,60.450001,60.950001,60.279999,60.639999,54.480495,7863000
2016-01-06,59.869999,59.950001,59.459999,59.750000,53.680893,9598800
2016-01-07,58.529999,59.500000,58.230000,58.320000,52.396145,8951400
2016-01-08,58.810001,59.009998,57.299999,57.450001,51.614517,8282700
2016-01-11,57.889999,58.000000,56.840000,57.689999,51.830147,9637600
2016-01-12,58.200001,58.389999,57.299999,57.959999,52.072712,8550000
2016-01-13,59.160000,59.349998,56.500000,56.669998,50.913746,12610000
2016-01-14,56.779999,57.820000,56.380001,57.299999,51.479755,9118500
2016-01-15,55.439999,56.320000,55.310001,56.090000,50.392662,11694000
2016-01-19,56.529999,57.090000,55.840000,56.160000,50.455544,10187800
2016-01-20,54.509998,55.720001,53.490002,55.049999,49.458302,16217200
2016-01-21,55.110001,56.119999,55.049999,55.310001,49.691887,8286400
2016-01-22,56.349998,56.930000,55.660000,56.349998,50.626251,9544500
2016-01-25,56.180000,56.470001,55.320000,55.360001,49.736813,10235200
2016-01-26,56.230000,56.639999,55.590000,55.910000,50.230938,11816800
2016-01-27,55.520000,56.020000,54.470001,54.540001,49.000107,15174500
2016-01-28,55.009998,55.299999,54.180000,54.709999,49.152840,12172600
2016-01-29,55.070000,56.480000,54.889999,56.480000,50.743050,10818700
2016-02-01,55.820000,56.820000,55.380001,56.290001,50.572353,12280800
2016-02-02,55.480000,55.720001,55.160000,55.330002,49.709862,12799600
2016-02-03,55.380001,55.380001,52.470001,54.310001,48.793461,17506100
2016-02-04,54.169998,54.779999,53.689999,54.020000,48.532925,12286900
2016-02-05,53.910000,54.009998,52.500000,53.369999,47.948948,13321500
2016-02-08,52.509998,52.650002,51.849998,52.299999,46.987633,15839600
2016-02-09,51.410000,52.869999,51.299999,52.250000,46.942707,11267500
2016-02-10,52.730000,53.459999,52.419998,52.450001,47.122387,10241200
2016-02-11,51.049999,51.470001,50.380001,50.520000,45.388432,18848100
2016-02-12,51.750000,54.250000,51.330002,53.000000,47.616524,17512800
2016-02-16,53.000000,53.490002,51.799999,52.060001,46.772011,13233000
2016-02-17,52.700001,53.480000,52.250000,52.669998,47.320049,9892300
2016-02-18,51.959999,52.290001,51.549999,51.919998,46.646221,8637600
2016-02-19,51.900002,51.930000,51.299999,51.529999,46.295845,9108000
2016-02-22,52.049999,52.259998,51.820000,52.099998,46.807934,7219900
2016-02-23,52.009998,52.029999,50.799999,51.060001,45.873585,6899700
2016-02-24,50.419998,51.130001,50.230000,50.919998,45.747795,7576700
2016-02-25,50.799999,51.450001,50.389999,51.369999,46.152088,8151200
2016-02-26,51.880001,51.910000,50.970001,51.090000,45.900543,8815800
2016-02-29,51.099998,51.130001,50.200001,50.200001,45.100937,11746500
2016-03-01,50.630001,51.970001,50.389999,51.880001,46.610287,11592200
2016-03-02,51.849998,52.119999,51.259998,51.830002,46.565372,7627200
2016-03-03,51.889999,52.369999,51.529999,52.270000,46.960674,9462300
2016-03-04,52.439999,53.000000,51.990002,52.299999,46.987633,21713700
2016-03-07,51.889999,52.720001,51.480000,52.660000,47.311062,7662100
2016-03-08,52.119999,52.669998,51.570000,51.930000,46.655209,8138700
2016-03-09,52.220001,52.270000,51.389999,51.590000,46.349739,5944300
2016-03-10,51.349998,52.029999,50.830002,51.540001,46.593842,5359700
2016-03-11,52.000000,52.950001,51.910000,52.889999,47.814281,7275300
2016-03-14,52.590000,53.200001,52.560001,52.869999,47.796196,6447500
2016-03-15,52.540001,53.040001,52.040001,53.020000,47.931808,6866000
2016-03-16,52.759998,53.290001,52.610001,52.910000,47.832359,6485900
2016-03-17,52.900002,53.480000,52.369999,53.180000,48.076454,5787900
2016-03-18,53.369999,53.919998,53.320000,53.709999,48.555588,9907100
2016-03-21,53.480000,54.020000,53.169998,53.570000,48.429016,4562100
2016-03-22,53.549999,54.009998,53.209999,53.720001,48.564625,6102800
2016-03-23,53.720001,54.049999,53.340000,53.439999,48.311493,6417400
2016-03-24,52.970001,53.060001,52.540001,52.980000,47.895641,5609900
2016-03-28,53.130001,53.599998,53.029999,53.410000,48.284378,5145900
2016-03-29,53.240002,53.709999,52.990002,53.389999,48.266300,7289500
2016-03-30,54.130001,54.900002,53.770000,54.520000,49.287849,8375500
2016-03-31,54.509998,54.830002,53.950001,54.049999,48.862961,8315000
2016-04-01,53.860001,54.990002,53.709999,54.889999,49.622349,6461700
2016-04-04,54.880001,54.900002,54.320000,54.400002,49.179367,5308800
2016-04-05,53.939999,54.240002,53.580002,53.680000,48.528473,6605600
2016-04-06,53.560001,54.200001,53.470001,54.110001,48.917198,5577200
2016-04-07,53.669998,53.849998,52.810001,53.110001,48.013168,5624800
2016-04-08,53.439999,53.660000,53.049999,53.160000,48.058369,5001900
2016-04-11,53.439999,53.759998,53.299999,53.410000,48.284378,5187100
2016-04-12,53.459999,53.869999,53.150002,53.790001,48.627914,11796200
2016-04-13,54.080002,55.150002,54.080002,55.139999,49.848354,6487500
2016-04-14,55.000000,55.580002,54.820000,55.259998,49.956844,5946400
2016-04-15,55.590000,55.590000,54.860001,54.950001,49.676594,6928800
2016-04-18,54.919998,55.310001,54.619999,55.279999,49.974911,8691300
2016-04-19,55.389999,56.049999,55.279999,55.720001,50.372692,3956200
2016-04-20,55.799999,56.380001,55.750000,56.119999,50.734299,3668500
2016-04-21,55.900002,56.240002,55.500000,55.520000,50.191887,5283500
2016-04-22,55.680000,56.209999,55.540001,56.189999,50.797581,6006800
2016-04-25,55.810001,56.080002,55.410000,55.950001,50.580624,4265100
2016-04-26,55.950001,56.669998,55.779999,56.549999,51.123043,4994100
2016-04-27,56.500000,56.910000,56.340000,56.630001,51.195370,6291100
2016-04-28,56.200001,56.669998,55.740002,55.830002,50.472137,6811400
2016-04-29,55.619999,56.029999,55.279999,55.820000,50.463093,7791000
2016-05-02,56.380001,56.799999,55.889999,56.590000,51.159195,9166300
2016-05-03,55.060001,56.060001,54.959999,55.939999,50.571579,11985000
2016-05-04,55.330002,55.450001,54.450001,54.849998,49.586182,9138800
2016-05-05,54.820000,55.029999,54.549999,54.810001,49.550022,7768300
2016-05-06,54.439999,55.090000,54.380001,55.040001,49.757946,6887700
2016-05-09,54.980000,55.430000,54.750000,55.250000,49.947792,5878800
2016-05-10,55.389999,56.950001,55.330002,56.349998,50.942234,6104600
2016-05-11,56.270000,56.599998,55.889999,55.959999,50.589661,6958300
2016-05-12,56.200001,56.450001,55.900002,56.290001,50.887993,7792400
2016-05-13,56.230000,56.700001,55.610001,55.660000,50.318455,5939700
2016-05-16,55.450001,55.900002,55.240002,55.279999,49.974911,6419500
2016-05-17,55.419998,55.830002,55.119999,55.400002,50.083408,8361200
2016-05-18,55.310001,56.770000,55.209999,56.709999,51.267685,8409200
2016-05-19,56.349998,56.669998,55.830002,56.360001,50.951275,7840000
2016-05-20,56.650002,57.500000,56.540001,56.970001,51.502728,6300200
2016-05-23,56.880001,57.090000,56.700001,56.900002,51.439461,5511100
2016-05-24,57.220001,57.900002,57.130001,57.700001,52.162674,6558600
2016-05-25,57.820000,58.360001,57.820000,58.049999,52.479088,5139800
2016-05-26,57.799999,57.990002,57.639999,57.750000,52.207878,4548800
2016-05-27,57.849998,58.330002,57.779999,58.320000,52.723175,5595300
2016-05-31,58.410000,58.590000,57.700001,57.880001,52.325405,10544900
2016-06-01,57.880001,57.900002,57.020000,57.740002,52.198830,5964700
2016-06-02,57.720001,57.889999,57.400002,57.840000,52.289242,6295700
2016-06-03,57.080002,57.529999,56.689999,57.259998,51.764896,6363500
2016-06-06,56.970001,57.599998,56.970001,57.290001,51.792023,5741800
2016-06-07,57.310001,57.580002,57.049999,57.060001,51.584099,5175800
2016-06-08,57.060001,57.340000,56.840000,56.919998,51.457523,5734300
2016-06-09,56.310001,56.410000,55.990002,56.099998,51.002960,7286700
2016-06-10,55.500000,55.619999,54.799999,54.990002,49.993813,8105300
2016-06-13,54.610001,55.139999,54.369999,54.400002,49.457413,5453000
2016-06-14,54.290001,54.419998,53.540001,53.990002,49.084660,8392600
2016-06-15,54.259998,54.410000,53.520000,53.570000,48.702824,6812000
2016-06-16,53.150002,53.689999,52.750000,53.630001,48.757378,6381900
2016-06-17,53.630001,53.709999,53.150002,53.419998,48.566452,9559800
2016-06-20,54.150002,54.480000,53.700001,53.730000,48.848289,5208800
2016-06-21,54.040001,54.060001,53.560001,53.790001,48.902840,5382200
2016-06-22,53.939999,54.299999,53.650002,53.680000,48.802837,4783000
2016-06-23,54.200001,54.709999,54.200001,54.709999,49.739254,4283900
2016-06-24,52.070000,52.730000,50.639999,50.720001,46.111774,14909000
2016-06-27,49.930000,50.000000,48.410000,48.790001,44.357121,11881500
2016-06-28,49.849998,49.880001,48.799999,49.820000,45.293533,9843400
2016-06-29,50.419998,51.480000,50.150002,51.459999,46.784531,8569500
2016-06-30,51.900002,52.919998,51.500000,52.889999,48.084606,10472500
2016-07-01,52.650002,53.299999,52.560001,52.869999,48.066422,6172900
2016-07-05,52.369999,52.439999,51.029999,51.209999,46.557243,9376900
2016-07-06,50.939999,51.290001,50.200001,51.259998,46.602707,8320200
2016-07-07,51.549999,52.150002,51.320000,51.820000,47.111824,7622900
2016-07-08,52.580002,53.070000,52.389999,53.009998,48.193699,6558700
2016-07-11,53.270000,53.480000,52.970001,53.290001,48.448261,5272000
2016-07-12,53.669998,54.279999,53.639999,53.860001,48.966480,7960400
2016-07-13,54.020000,54.150002,53.470001,53.810001,48.921032,4396100
2016-07-14,54.430000,54.689999,54.090000,54.400002,49.457413,5614800
2016-07-15,54.619999,54.740002,54.169998,54.439999,49.493778,4694100
2016-07-18,54.330002,54.779999,54.259998,54.560001,49.602886,3919000
2016-07-19,54.279999,54.520000,54.110001,54.459999,49.511963,3503800
2016-07-20,54.580002,54.880001,54.320000,54.570000,49.611969,3680600
2016-07-21,54.500000,54.639999,54.189999,54.290001,49.357410,4112800
2016-07-22,54.410000,54.669998,54.340000,54.619999,49.657425,2905100
2016-07-25,54.619999,54.740002,54.389999,54.660000,49.693790,3396500
2016-07-26,54.660000,54.919998,54.389999,54.689999,49.721069,2959200
2016-07-27,54.610001,54.820000,54.410000,54.619999,49.657425,4784000
2016-07-28,54.410000,54.900002,54.340000,54.790001,49.811981,3305400
2016-07-29,54.430000,54.650002,54.169998,54.439999,49.493778,5937400
2016-08-01,54.459999,54.770000,54.150002,54.209999,49.284679,6143900
2016-08-02,54.189999,54.389999,53.930000,54.139999,49.221035,6059000
2016-08-03,56.910000,58.230000,56.799999,58.099998,52.821243,15480200
2016-08-04,58.090000,58.250000,57.580002,57.610001,52.375771,8257400
2016-08-05,58.250000,59.160000,58.119999,59.099998,53.730396,5961900
2016-08-08,59.430000,59.810001,59.279999,59.389999,53.994045,5383300
2016-08-09,59.290001,59.549999,59.099998,59.270000,53.884945,3648000
2016-08-10,59.270000,59.410000,58.910000,59.000000,53.639477,3563300
2016-08-11,59.200001,59.549999,59.139999,59.180000,53.803123,3444400
2016-08-12,58.840000,58.970001,58.720001,58.849998,53.503094,2637100
2016-08-15,59.020000,59.340000,58.950001,59.220001,53.839485,3456000
2016-08-16,58.980000,59.570000,58.750000,59.310001,53.921307,3836800
2016-08-17,59.259998,59.400002,58.939999,59.029999,53.666744,4146100
2016-08-18,59.110001,59.349998,58.799999,58.980000,53.621288,3756500
2016-08-19,58.799999,58.980000,58.450001,58.860001,53.512196,3882800
2016-08-22,58.910000,59.099998,58.689999,58.990002,53.630390,3593900
2016-08-23,59.250000,59.349998,58.990002,59.020000,53.657665,4052500
2016-08-24,59.009998,59.349998,58.799999,58.910000,53.557644,3870600
2016-08-25,58.759998,59.250000,58.740002,58.939999,53.584927,4078400
2016-08-26,59.169998,59.500000,58.700001,59.020000,53.657665,3951200
2016-08-29,59.150002,59.740002,59.150002,59.430000,54.030407,3675900
2016-08-30,59.430000,59.740002,59.220001,59.639999,54.221329,4218500
2016-08-31,59.700001,59.889999,59.349998,59.830002,54.394070,6090000
2016-09-01,59.910000,59.990002,58.990002,59.410000,54.012222,4677300
2016-09-02,59.720001,59.970001,59.549999,59.860001,54.421345,4399200
2016-09-06,59.630001,59.840000,58.990002,59.450001,54.048595,7066200
2016-09-07,59.320000,59.509998,58.939999,59.369999,53.975853,4488200
2016-09-08,59.380001,59.580002,58.970001,59.040001,53.675846,5279600
2016-09-09,58.860001,59.290001,58.660000,58.669998,53.339455,6937300
2016-09-12,58.279999,59.220001,57.540001,58.990002,53.630390,9222400
2016-09-13,58.029999,58.369999,57.709999,58.230000,53.228172,7098500
2016-09-14,58.180000,58.630001,57.889999,58.080002,53.091068,5978800
2016-09-15,58.000000,58.900002,57.880001,58.590000,53.557259,6494500
2016-09-16,58.209999,58.259998,57.720001,57.900002,52.926529,22310200
2016-09-19,58.150002,58.540001,57.660000,57.840000,52.871681,6684700
2016-09-20,58.090000,58.119999,57.779999,57.840000,52.871681,5092400
2016-09-21,58.119999,58.360001,57.540001,58.090000,53.100201,8334300
2016-09-22,58.240002,59.040001,58.169998,58.990002,53.922894,6619100
2016-09-23,58.919998,59.119999,58.639999,58.730000,53.685234,6306900
2016-09-26,58.439999,58.439999,58.060001,58.250000,53.246460,4895500
2016-09-27,58.139999,58.930000,57.900002,58.509998,53.484119,5388300
2016-09-28,58.779999,59.529999,58.639999,59.500000,54.389095,6052700
2016-09-29,59.349998,59.860001,58.230000,58.400002,53.383575,7291900
2016-09-30,58.799999,59.599998,58.799999,59.340000,54.242836,6408500
2016-10-03,59.189999,59.299999,58.490002,58.919998,53.858913,4412200
2016-10-04,58.820000,59.259998,58.619999,59.080002,54.005169,5990100
2016-10-05,59.389999,60.279999,59.340000,59.900002,54.754726,5219900
2016-10-06,59.959999,60.130001,59.509998,59.950001,54.800434,4921300
2016-10-07,60.000000,60.439999,59.610001,60.060001,54.900982,4733000
2016-10-10,60.330002,60.730000,60.330002,60.439999,55.248348,3435900
2016-10-11,60.110001,60.380001,59.509998,59.860001,54.718166,5170900
2016-10-12,60.090000,60.869999,59.900002,60.439999,55.248348,5565500
2016-10-13,59.799999,59.930000,58.930000,59.590000,54.471355,6131100
2016-10-14,60.139999,60.689999,59.770000,59.860001,54.718166,5207800
2016-10-17,60.029999,60.480000,59.900002,60.290001,55.111225,5158600
2016-10-18,60.709999,61.009998,60.380001,60.490002,55.294056,4105600
2016-10-19,60.459999,61.000000,60.459999,60.709999,55.495152,4546800
2016-10-20,60.490002,60.689999,59.810001,60.070000,54.910130,4380800
2016-10-21,59.529999,60.090000,59.400002,60.000000,54.846134,4218300
2016-10-24,60.279999,60.500000,60.189999,60.320000,55.138649,3458600
2016-10-25,60.299999,60.599998,60.160000,60.549999,55.348896,3493800
2016-10-26,60.299999,61.369999,60.160000,61.110001,55.860786,6584600
2016-10-27,61.439999,62.029999,61.119999,61.419998,56.144165,9922400
2016-10-28,61.639999,61.910000,60.959999,61.279999,56.016193,7016900
2016-10-31,61.549999,61.959999,61.439999,61.700001,56.400108,5901500
2016-11-01,61.770000,61.810001,59.910000,60.680000,55.467728,8322800
2016-11-02,60.630001,61.119999,60.240002,60.549999,55.348896,7359300
2016-11-03,58.139999,58.360001,57.349998,58.150002,53.155052,13088100
2016-11-04,58.230000,58.340000,57.369999,57.380001,52.451199,8737100
2016-11-07,58.200001,59.310001,58.119999,59.279999,54.187977,9849100
2016-11-08,59.110001,59.869999,58.709999,59.500000,54.389095,9238500
2016-11-09,60.090000,61.160000,59.700001,60.930000,55.696255,13021000
2016-11-10,61.520000,63.470001,61.500000,63.209999,57.780403,12562000
2016-11-11,62.930000,63.480000,62.720001,63.320000,57.880966,9673700
2016-11-14,63.660000,64.720001,63.549999,64.449997,58.913887,9557500
2016-11-15,63.930000,64.599998,63.730000,64.599998,59.051006,8588100
2016-11-16,63.939999,64.519997,63.450001,64.099998,58.593956,6185300
2016-11-17,63.950001,64.459999,63.950001,64.230003,58.712791,6260700
2016-11-18,64.139999,64.230003,63.450001,63.910000,58.420273,4462000
2016-11-21,64.019997,64.250000,63.660000,63.919998,58.429413,4177700
2016-11-22,64.029999,64.120003,63.090000,64.000000,58.502552,6626700
2016-11-23,64.139999,64.489998,63.820000,64.330002,58.804203,4498200
2016-11-25,64.019997,64.580002,64.019997,64.440002,58.904758,2074000
2016-11-28,63.980000,64.500000,63.290001,63.310001,57.871815,6385300
2016-11-29,63.480000,63.580002,63.250000,63.279999,57.844398,4841400
2016-11-30,63.689999,64.059998,63.330002,63.330002,57.890102,7627200
2016-12-01,63.660000,64.150002,63.599998,64.110001,58.603100,5942700
2016-12-02,64.089996,64.199997,63.689999,63.750000,58.274017,5651000
2016-12-05,64.139999,64.220001,63.830002,64.220001,58.703655,4706000
2016-12-06,64.209999,64.360001,63.759998,64.199997,58.979252,4942600
2016-12-07,64.290001,64.989998,64.209999,64.919998,59.640705,5113100
2016-12-08,64.980003,66.099998,64.800003,65.820000,60.467510,5196500
2016-12-09,65.800003,65.989998,65.470001,65.830002,60.476700,6553000
2016-12-12,66.080002,66.220001,64.980003,65.620003,60.283783,6568400
2016-12-13,65.930000,66.330002,65.419998,66.309998,60.917667,5225900
2016-12-14,65.739998,67.000000,65.419998,66.010002,60.642075,6613400
2016-12-15,66.260002,67.029999,66.129997,66.190002,60.807434,6148700
2016-12-16,66.330002,66.680000,65.989998,66.300003,60.908485,14776700
2016-12-19,66.330002,66.680000,65.599998,66.540001,61.128967,7628700
2016-12-20,66.739998,66.980003,66.320000,66.599998,61.184090,4075700
2016-12-21,66.580002,66.870003,66.220001,66.660004,61.239212,3091500
2016-12-22,66.230003,66.779999,65.949997,66.230003,60.844177,3047500
2016-12-23,66.230003,66.500000,66.050003,66.410004,61.009552,2061000
2016-12-27,66.540001,66.919998,66.419998,66.699997,61.275959,3263700
2016-12-28,66.680000,66.769997,65.870003,65.879997,60.522636,2449800
2016-12-29,66.000000,66.190002,65.440002,65.500000,60.173531,3336800
2016-12-30,65.400002,65.720001,65.120003,65.309998,59.998985,4497200
2017-01-03,65.949997,66.010002,64.690002,65.120003,59.824451,7321900
2017-01-04,65.489998,66.209999,65.279999,65.970001,60.605328,4927500
2017-01-05,65.809998,66.070000,64.930000,65.599998,60.265408,4107900
2017-01-06,66.570000,67.080002,66.190002,66.809998,61.377007,5603700
2017-01-09,66.690002,66.870003,66.070000,66.379997,60.981976,4345000
2017-01-10,66.410004,67.470001,66.260002,67.199997,61.735287,4952500
2017-01-11,66.839996,67.269997,66.320000,66.949997,61.505627,4762000
2017-01-12,66.559998,66.610001,65.750000,66.250000,60.862545,5558700
2017-01-13,66.139999,66.910004,66.120003,66.349998,60.954422,5391500
2017-01-17,65.699997,66.410004,65.459999,66.059998,60.688000,5155000
2017-01-18,66.339996,66.470001,65.860001,66.239998,60.853363,4953900
2017-01-19,66.449997,66.650002,65.959999,66.290001,60.899296,4406400
2017-01-20,66.290001,67.449997,66.260002,66.540001,61.128967,9070900
2017-01-23,66.519997,66.529999,65.440002,65.489998,60.164345,5707100
2017-01-24,65.839996,65.930000,65.339996,65.500000,60.173531,6524900
2017-01-25,65.720001,66.070000,65.430000,65.720001,60.375648,6799000
2017-01-26,66.010002,66.400002,65.550003,66.019997,60.651245,4866900
2017-01-27,66.000000,66.050003,64.989998,65.209999,59.907116,5612800
2017-01-30,64.949997,64.949997,64.019997,64.889999,59.613136,5149900
2017-01-31,64.750000,65.139999,64.050003,64.260002,59.034386,6201100
2017-02-01,64.750000,65.000000,64.059998,64.269997,59.043560,4690400
2017-02-02,63.869999,64.610001,63.750000,64.120003,58.905758,4532800
2017-02-03,64.970001,65.180000,64.500000,64.940002,59.659081,4380500
2017-02-06,64.540001,65.050003,64.500000,64.900002,59.622334,2871500
2017-02-07,65.190002,65.250000,64.760002,64.879997,59.603951,3645700
2017-02-08,64.699997,65.040001,64.500000,64.910004,59.631527,3181900
2017-02-09,64.910004,65.580002,64.910004,65.320000,60.008171,5373100
2017-02-10,65.410004,65.879997,65.349998,65.610001,60.274601,5076200
2017-02-13,65.739998,66.300003,65.650002,66.139999,60.761486,4568700
